1.029590971452401638e+00,1.274285426286592804e+00,1.577011093631043082e+00,1.951506242712939265e+00,2.414751399246543695e+00,2.987736495806748938e+00,3.696405506336284397e+00,4.572823041933586907e+00,5.656614848155783193e+00,6.996746206437170379e+00,8.658685905044041675e+00,1.073483896155656936e+01,1.310685426863975422e+01,1.590448542621863837e+01,1.927531518281579181e+01,2.335239364364300130e+01,2.828643029460182134e+01,3.425723397586700258e+01,4.148132998776225122e+01,5.021984775133473988e+01,6.078766626078625279e+01,7.356428628947141135e+01,8.900680675421838828e+01,1.076653912035450844e+02,1.302016639494884487e+02,1.574105339651576401e+02,1.902460042569683196e+02,2.298515829619555575e+02,2.775959633599768495e+02,3.351146758089364539e+02,4.043584249850466108e+02,4.876487970705205726e+02,5.877419363402614181e+02,7.095767588413573321e+02,8.395572504579636188e+02,9.909227189878693025e+02,1.173953794726957994e+03,1.380569767142767432e+03,1.620461428211523298e+03,1.899853676112289577e+03,2.224607549035434658e+03,2.601295391790468784e+03,3.037228228828932060e+03,3.540486474168387304e+03,4.119938892610363837e+03,4.785247983380898404e+03,5.546859975683857556e+03,6.737759920178021275e+03,7.632935754866480238e+03,8.648744666174199665e+03
9.386757636674687433e-01,9.241403247175554725e-01,9.096048857676990451e-01,8.950694468178070906e-01,8.805340078678938198e-01,8.659985689180587087e-01,8.514631299681525434e-01,8.369276910182534834e-01,8.223922520683828452e-01,8.078568131184979961e-01,7.933357281948616446e-01,7.792527048343842466e-01,7.651696814739210595e-01,7.515206216057279676e-01,7.386092806371920005e-01,7.256979396687057715e-01,7.127865987001840153e-01,6.998752577316622592e-01,6.869639167631476084e-01,6.740525757946329577e-01,6.611412348261040961e-01,6.482298938575894454e-01,6.353185528891103218e-01,6.224072119206240927e-01,6.094958709521165474e-01,5.965845299836161075e-01,5.836731890150801405e-01,5.707618480465299626e-01,5.578505070780366282e-01,5.449391661095432937e-01,5.320278251409860104e-01,5.191164841724855705e-01,5.062051432040277632e-01,4.932938022354704799e-01,4.803824612669274075e-01,4.674711202984624947e-01,4.555093214357910369e-01,4.443037467560913001e-01,4.330981720763844578e-01,4.218925973967557752e-01,4.106870227170418275e-01,3.994814480373207743e-01,3.882758733576565646e-01,3.770702986779355115e-01,3.658647239982713018e-01,3.546591493185431432e-01,3.434535746389144606e-01,3.322479999592076183e-01,3.210424252794865652e-01,3.098368505998152500e-01
7.105734679140240928e-01,6.965565806566615947e-01,6.825571711404094799e-01,6.685754999789281783e-01,6.546119693949279394e-01,6.406670079387524197e-01,6.267410739578451739e-01,6.128346596504385957e-01,5.989482958091514320e-01,5.850825573803533075e-01,5.710234765990804817e-01,5.573827737400876003e-01,5.448655977865755062e-01,5.323725522665014864e-01,5.199045348339197403e-01,5.074625334288853651e-01,4.950476067160778371e-01,4.826609122696794429e-01,4.703037241568281956e-01,4.579774496924216010e-01,4.456836478356009934e-01,4.334240499097248289e-01,4.212005830149934127e-01,4.090153964242588813e-01,3.968708912158120938e-01,3.847697533649636625e-01,3.727149904617519383e-01,3.607099721352398092e-01,3.487584741351525963e-01,3.368647258396393340e-01,3.250334607085747507e-01,3.132699688722411224e-01,3.015801506224491391e-01,2.902843059003075155e-01,2.799624775217850470e-01,2.697182506905662080e-01,2.593126370592173657e-01,2.493652484083952459e-01,2.395184369616885078e-01,2.297821667351129804e-01,2.201647834297446593e-01,2.106744742545529903e-01,2.013196932556198249e-01,1.921090684292465767e-01,1.830512950750957657e-01,1.741550100861246619e-01,1.654286492604981618e-01,1.543895451696855048e-01,1.471931449068790698e-01,1.399988019064508649e-01
