1.868458508507543000e-09,4.270465899323208241e-09,9.684506108397406974e-09,2.192653368970207815e-08,4.965201465686433421e-08,1.120320150300190413e-07,2.523692975862298288e-07,5.675905627182707468e-07,1.274491081961423665e-06,2.857182757131243058e-06,6.394879470688585934e-06,1.428926182273026133e-05,3.187548128715450091e-05,7.098340964848846510e-05,1.577946532035277535e-04,3.501431378735901743e-04,7.755358721583822381e-04,1.714550351270787646e-03,3.783422015117766241e-03,8.333055183938972363e-03,1.831936879322890177e-02,4.019815471430079890e-02,8.804237408000695209e-02,1.924702612603045315e-01,4.199634293502677584e-01,8.872748215949535222e-01,1.741931156569122896e+00,3.403214176522895595e+00,6.623177097565092097e+00,1.283244829872047887e+01,2.473029906625954766e+01,4.733872945448204206e+01,8.980823663349994490e+01,1.682901505190043281e+02,3.107891471150403504e+02,5.584248197875809865e+02,9.709406741231115348e+02,1.618915247213411021e+03,2.570117025716181615e+03
4.892436667605792877e-01,4.809715718814828733e-01,4.726994770024148806e-01,4.644273821233610988e-01,4.568940407403019321e-01,4.497148037307283630e-01,4.425355667210482125e-01,4.353563297114746433e-01,4.281770927018797579e-01,4.209978556922067128e-01,4.138186186826331436e-01,4.066393816730382582e-01,3.994601446634220565e-01,3.922809076538058548e-01,3.851016706442109694e-01,3.779224336345805568e-01,3.707431966249501443e-01,3.635639596153978914e-01,3.563847226057106354e-01,3.492054855961512772e-01,3.420262485865279700e-01,3.348470115769401900e-01,3.276677745672884612e-01,3.204885375577433138e-01,3.133093005480915849e-01,3.061300635384753832e-01,2.989508265288378652e-01,2.917715895192642961e-01,2.845923525096694107e-01,2.774131155000603144e-01,2.702338784904156910e-01,2.636983349819388422e-01,2.572891587311474382e-01,2.508799824803702450e-01,2.447400506391943509e-01,2.386969622013879189e-01,2.326538737636241194e-01,2.266107853258390037e-01,2.205676968880823097e-01
2.470863028601257838e-01,2.401531839094346310e-01,2.332369377561391843e-01,2.263378796359489797e-01,2.194491987134767896e-01,2.125862155691109479e-01,2.057410642828187974e-01,1.989139304426927879e-01,1.921050395988928017e-01,1.853146887049703651e-01,1.785432715518950886e-01,1.717912945222863641e-01,1.650593795378227924e-01,1.583482522189640918e-01,1.516587155754791638e-01,1.449916131903989935e-01,1.383477902140768379e-01,1.317280638906481727e-01,1.251332157071729512e-01,1.185640133736498569e-01,1.120212635745403418e-01,1.055058887196409501e-01,9.901901632096610228e-02,9.256207105903513366e-02,8.613686950096877126e-02,8.013391797087621171e-02,7.462609475045667295e-02,6.916420783797860850e-02,6.375380781157957699e-02,5.840244715469822268e-02,5.312091138781482869e-02,4.792509392902388754e-02,4.283865736130820778e-02,3.789644530903757413e-02,3.313756464405059887e-02,2.865049402129216105e-02,2.450122918987318599e-02,2.076673988228350254e-02,1.750061841672589935e-02
