2.189772419110795065e-01,2.827566560820302666e-01,3.650362684673752467e-01,4.711620944621353058e-01,6.080165032944689907e-01,7.844589925072524839e-01,1.011891636594032473e+00,1.304985161369741409e+00,1.682611104905074706e+00,2.169038163360771154e+00,2.795466980998679851e+00,3.601998267737191561e+00,4.640155342321961029e+00,5.976115475581249115e+00,7.694846541433539855e+00,9.905398673508058138e+00,1.274766752731297359e+01,1.640102950991647290e+01,2.109535360074828603e+01,2.712502320754528995e+01,3.486675915123460356e+01,4.480222541559091098e+01,5.754871443193512448e+01,7.243320679479262481e+01,9.064359828546110975e+01,1.132856766361424263e+02,1.422105982067046170e+02,1.771522754310432788e+02,2.204924544134907194e+02,2.741826605143151028e+02,3.405949722497931589e+02,4.226043417619598586e+02,5.236784059472304307e+02,6.479763806460817932e+02,8.004550317038022058e+02,9.869782444263212255e+02,1.214424934151456682e+03,1.490788057583629325e+03,1.825255522824578293e+03,2.228262216173849993e+03,2.783455685922369412e+03,3.294220874804725554e+03,3.888331803710429085e+03,4.573694637055981730e+03,5.361395204361340802e+03,6.262313807747868850e+03,7.287476650406268163e+03
7.322517952553582177e-01,7.213532488864942138e-01,7.104547025176586317e-01,6.995561561488230495e-01,6.886576097799377294e-01,6.777590634110737255e-01,6.668605170422168271e-01,6.559619706734025613e-01,6.450634243044888194e-01,6.341648779356603427e-01,6.232663315668034443e-01,6.123677851979607567e-01,6.014692388290825420e-01,5.905706924602327490e-01,5.796721460913403234e-01,5.687735997225118467e-01,5.578750533536620537e-01,5.469765069847838390e-01,5.360779606159340460e-01,5.251794142470771476e-01,5.142808678781776166e-01,5.033823215093562453e-01,4.924837751405064523e-01,4.815852287716353430e-01,4.706866824027855500e-01,4.600639354794893165e-01,4.505882420612294936e-01,4.411295440426599157e-01,4.316708460240405998e-01,4.222121480054354947e-01,4.127534499868517059e-01,4.032947519682394955e-01,3.938360539496628121e-01,3.843773559310861287e-01,3.749186579124739183e-01,3.654599598938759186e-01,3.560012618752708136e-01,3.465425638566586031e-01,3.370838658380748143e-01,3.276251678194981309e-01,3.181664698008574987e-01,3.087077717822737100e-01,2.992490737637041320e-01,2.897903757450563944e-01,2.803316777265010273e-01,2.708729797078675006e-01,2.622339237911077703e-01
4.997552006560397331e-01,4.891967094577651665e-01,4.786555786445916283e-01,4.681321590372604646e-01,4.576268510282943680e-01,4.471400788475747845e-01,4.366722936180238435e-01,4.262239769751872132e-01,4.157956453696911581e-01,4.053878551991800805e-01,3.950012089448549091e-01,3.846363625304149991e-01,3.742940341629932277e-01,3.639750149743434804e-01,3.536801818441475120e-01,3.434105128678410779e-01,3.331671060204826063e-01,3.229512016769930938e-01,3.127642097679839139e-01,3.026077424858044651e-01,2.924836536011170551e-01,2.823940855981561526e-01,2.725569230143776167e-01,2.635885329578684377e-01,2.546618971823022548e-01,2.457802614812436559e-01,2.368179183471852411e-01,2.280855961140346722e-01,2.194104146532396271e-01,2.107979563064148465e-01,2.022540869030962085e-01,1.937854226763064958e-01,1.853993969653942031e-01,1.771043163585233060e-01,1.689094008666174318e-01,1.608247999420981955e-01,1.528615748360593329e-01,1.450316370109376862e-01,1.373476325057154668e-01,1.298227637525855016e-01,1.218812788051408802e-01,1.156708056978885679e-01,1.095704058330611019e-01,1.036343085374014095e-01,9.786832293715264086e-02,9.227848693839035832e-02,8.686959944379424314e-02
