1.764531172471477539e-04,3.165026584455760301e-04,5.672517845355031386e-04,1.015833335964937568e-03,1.817670449675490817e-03,3.249768634593573104e-03,5.747186524128030521e-03,9.708170239119172720e-03,1.631756235904408686e-02,2.749783934525190307e-02,4.610219321859154035e-02,7.716610534811849109e-02,1.290209808553916537e-01,2.154832768083339845e-01,3.594809759353011502e-01,5.990120274504452391e-01,9.969619121984335530e-01,1.657249937589599709e+00,2.751327162701980633e+00,4.561550190768192792e+00,7.551947333024463305e+00,1.248318157525318917e+01,2.059821796775968039e+01,3.391969260031171984e+01,5.572044176602098275e+01,9.125467444122698168e+01,1.434301939371571848e+02,2.180332235035577924e+02,3.292147389068583152e+02,4.932129988700228864e+02,7.318185252241598846e+02,1.073139706081108443e+03,1.551526306094471238e+03,2.220132586392227040e+03,3.093347188785704930e+03,4.222809583328080407e+03,6.598791072265920775e+03,7.999209824207184283e+03,9.878749141931682971e+03,1.195530165693788513e+04,1.428426087271178403e+04,1.685454863486161412e+04
5.499956988842882311e-01,5.396306583015331171e-01,5.292656177187922140e-01,5.189005771360442054e-01,5.085355365533175132e-01,4.981704959705481883e-01,4.878054553878286015e-01,4.774404148050805929e-01,4.670753742223396898e-01,4.573757578484602959e-01,4.483800821404386738e-01,4.393844064324525789e-01,4.303887307245162219e-01,4.213930550165585487e-01,4.123973793085582429e-01,4.034017036005650425e-01,3.944060278925647367e-01,3.854103521845928526e-01,3.764146764766209685e-01,3.674190007686419790e-01,3.584233250606772003e-01,3.494276493527266325e-01,3.404319736447121159e-01,3.314362979367686535e-01,3.224406222287470314e-01,3.134449465207680419e-01,3.044492708128103686e-01,2.954535951048384845e-01,2.864579193968381787e-01,2.774622436888876109e-01,2.685297663372026022e-01,2.604989865997353604e-01,2.524682068622823294e-01,2.447085781262643422e-01,2.371365110962813105e-01,2.295644440663195951e-01,2.219923770363365634e-01,2.144203100063535317e-01,2.068482429763633945e-01,1.992761759464087845e-01,1.917041089164115419e-01,1.841320418864285102e-01
3.094651554905780699e-01,2.996867867178778511e-01,2.899301987293085858e-01,2.801959343769837574e-01,2.704845589528588334e-01,2.607966615638446228e-01,2.515022561118911426e-01,2.428515972143401314e-01,2.342273431351671320e-01,2.255933382662647091e-01,2.170322741606796058e-01,2.085002851162229831e-01,1.999984043043809834e-01,1.915277712195191384e-01,1.830896528759993203e-01,1.746854726206663599e-01,1.663168512194701520e-01,1.579856669608048492e-01,1.496941442739014860e-01,1.414449842662222068e-01,1.332415562974489376e-01,1.250881780978261304e-01,1.169905238534596492e-01,1.089562154148211448e-01,1.009956698477694204e-01,9.312329116906425952e-02,8.620178352692420276e-02,7.961316162439402433e-02,7.316984284999961119e-02,6.690128012611040731e-02,6.084212445286141246e-02,5.503200435685329239e-02,4.951346910264931012e-02,4.427686136420305729e-02,3.947585702113087791e-02,3.506586347189966091e-02,2.925705865440875186e-02,2.659074083034340674e-02,2.386053343051486308e-02,2.144606463513554218e-02,1.925207003672824158e-02,1.726520047972712746e-02
